year;loc;rep;blk;plt;pgl;gen;yld
y18;bre;r2;b4;226;RGS143;D33ETI13;81,8
y18;bre;r2;b4;227;RGS255;OTT;87,78333333
y18;bre;r2;b4;228;RGS189;D37OTT02;86,36666667
y18;bre;r2;b4;229;RGS027;101JEN07;75,55
y18;bre;r2;b4;230;RGS003;101MER03;91,3
y18;bre;r2;b4;231;RGS039;101ETI07;84,9
y18;bre;r2;b4;232;RGS083;146ETI06;78,26666667
y18;bre;r2;b4;233;RGS259;JEN;90,33333333
y18;bre;r2;b4;234;RGS204;ANTMER04;88,51666667
y18;bre;r2;b4;235;RGS200;D37OTT13;70,9
y18;bre;r2;b4;236;RGS210;ANTMER10;88,25
y18;bre;r2;b4;237;RGS161;D37QUA11;87,03333333
y18;bre;r2;b4;238;RGS156;D37QUA06;77,43333333
y18;bre;r2;b4;239;RGS253;D33;75,33333333
y18;bre;r2;b5;240;RGS103;D33MER03;85,71666667
y18;bre;r2;b5;241;RGS065;146QUA05;77,71666667
y18;bre;r2;b5;242;RGS082;146ETI05;72,5
y18;bre;r2;b5;243;RGS010;101MER10;78,71666667
y18;bre;r2;b5;244;RGS096;146OTT06;74,6
y18;bre;r2;b5;245;RGS252;146;70,18333333
y18;bre;r2;b5;246;RGS225;ANTQUA09;85,03333333
y18;bre;r2;b5;247;RGS231;ANTETI03;84,8
y18;bre;r2;b5;248;RGS017;101MER17;82,48333333
y18;bre;r2;b5;249;RGS129;D33QUA07;78,71666667
y18;bre;r2;b5;250;RGS113;D33MER13;83,51666667
y18;bre;r2;b5;251;RGS258;ETI;88,18333333
y18;bre;r2;b5;252;RGS086;146ETI09;83,11666667
y18;bre;r2;b5;253;RGS056;146MER06;79,61666667
y18;bre;r2;b5;254;RGS009;101MER09;73,53333333
y18;bre;r2;b5;255;RGS205;ANTMER05;82,43333333
y18;bre;r2;b5;256;RGS107;D33MER07;79,75
y18;bre;r2;b5;257;RGS254;D37;66,46666667
y18;bre;r2;b5;258;RGS249;ANTOTT03;85,03333333
y18;bre;r2;b5;259;RGS233;ANTETI05;83,01666667
y18;bre;r2;b5;260;RGS229;ANTETI01;86,15
y18;bre;r2;b5;261;RGS108;D33MER08;83,35
y18;bre;r2;b5;262;RGS112;D33MER12;75,73333333
y18;bre;r2;b5;263;RGS256;ANT;84,9
y18;bre;r2;b5;264;RGS084;146ETI07;64
y18;bre;r2;b5;265;RGS117;D33MER17;75,16666667
y18;bre;r2;b5;266;RGS166;D37QUA16;89
y18;bre;r2;b5;267;RGS130;D33QUA08;80,05
y18;bre;r2;b5;268;RGS221;ANTQUA05;84,71666667
y18;bre;r2;b5;269;RGS260;QUA;86,03333333
y18;bre;r2;b5;270;RGS116;D33MER16;81,15
y18;bre;r2;b5;271;RGS035;101ETI03;92,78333333
y18;bre;r2;b5;272;RGS043;101ETI11;90,65
y18;bre;r2;b5;273;RGS238;ANTETI10;98,63333333
y18;bre;r2;b5;274;RGS062;146QUA02;87,26666667
y18;bre;r2;b5;275;RGS255;OTT;93,18333333
y18;bre;r2;b5;276;RGS076;146JEN06;85,06666667
y18;bre;r2;b5;277;RGS247;ANTOTT01;91,41666667
y18;bre;r2;b5;278;RGS140;D33ETI10;84,23333333
y18;bre;r2;b5;279;RGS139;D33ETI09;84,61666667
y18;bre;r2;b5;280;RGS214;ANTMER14;82,95
y18;bre;r2;b5;281;RGS251;101;85,26666667
y18;bre;r2;b5;282;RGS179;D37QUA29;82,7
y18;bre;r2;b5;283;RGS163;D37QUA13;79,41666667
y18;bre;r2;b5;284;RGS023;101JEN03;83,81666667
y18;bre;r2;b5;285;RGS158;D37QUA08;71,23333333
y18;bre;r2;b5;286;RGS110;D33MER10;84,51666667
y18;bre;r2;b5;287;RGS259;JEN;92,5
y18;bre;r2;b5;288;RGS030;101JEN10;86,76666667
y18;bre;r2;b5;289;RGS196;D37OTT09;84,83333333
y18;bre;r2;b5;290;RGS021;101JEN01;81,7
y18;bre;r2;b5;291;RGS154;D37QUA04;83,41666667
y18;bre;r2;b5;292;RGS138;D33ETI08;86,38333333
y18;bre;r2;b5;293;RGS253;D33;91,85
y18;bre;r2;b5;294;RGS050;101OTT09;88,83333333
y18;bre;r2;b5;295;RGS237;ANTETI09;86,41666667
y18;bre;r2;b5;296;RGS142;D33ETI12;87,6
y18;bre;r2;b5;297;RGS007;101MER07;85,3
y18;bre;r2;b5;298;RGS243;ANTETI15;89,98333333
y18;bre;r2;b5;299;RGS257;MER;90,66666667
y18;bre;r2;b5;300;RGS097;146OTT07;85,06666667
